AERONET Version 3; 
Taipei_CWB
Version 3: AOD Level 2.0
The following data are automatically cloud cleared and quality assured with pre-field and post-field calibration applied.
Contact: PI=Brent_Holben; PI Email=Brent.N.Holben@nasa.gov
"Daily Averages,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html"
"Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[AOD_Empty],N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)"
"09:09:2012,12:00:00,253,-999.,0.291507,0.378203,-999.,-999.,0.560957,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.801878,-999.,-999.,0.892154,-999.,-999.,0.985791,0.981985,3.706298,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.303214,0.766944,1.142227,1.398490,0.397985,-999.,0,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"10:09:2012,12:00:00,254,-999.,0.325368,0.419869,-999.,-999.,0.624417,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.916971,-999.,-999.,1.036523,-999.,-999.,1.179701,1.162748,4.161493,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.376670,0.897212,1.250433,1.456586,0.619504,-999.,0,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,10,6,12,0,0,0,0,0,0,0,12,12,12,12,10,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"11:09:2012,12:00:00,255,-999.,0.114240,0.142157,-999.,-999.,0.178179,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.300501,-999.,-999.,0.298876,-999.,-999.,0.340745,0.416421,3.245110,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.463827,1.136367,1.450508,1.508355,0.855029,-999.,0,20,20,0,0,19,0,0,0,0,0,0,0,0,20,0,0,19,0,0,19,14,20,0,0,0,0,0,0,0,20,19,19,20,19,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"12:09:2012,12:00:00,256,-999.,0.249938,0.320098,-999.,-999.,0.476810,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.699355,-999.,-999.,0.790838,-999.,-999.,0.891456,0.938671,3.797618,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.385963,0.899632,1.249906,1.468803,0.638431,-999.,0,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,29,0,0,29,27,30,0,0,0,0,0,0,0,30,29,30,30,29,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"13:09:2012,12:00:00,257,-999.,0.508839,0.661322,-999.,-999.,0.966329,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.339719,-999.,-999.,1.471273,-999.,-999.,1.557212,1.638424,4.155732,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.227661,0.567480,1.054242,1.317665,0.280766,-999.,0,33,33,0,0,33,0,0,0,0,0,0,0,0,32,0,0,30,0,0,29,19,32,0,0,0,0,0,0,0,33,30,32,33,29,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"14:09:2012,12:00:00,258,-999.,0.033500,0.034962,-999.,-999.,0.045600,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.070542,-999.,-999.,0.080869,-999.,-999.,0.099620,0.108604,3.643749,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.283669,1.250714,1.401677,1.292033,0.961249,-999.,0,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,15,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"17:09:2012,12:00:00,261,-999.,0.198714,0.249581,-999.,-999.,0.383155,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.620177,-999.,-999.,-999.,-999.,-999.,0.887566,0.916181,2.760396,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.650898,1.312605,1.630421,1.650898,0.644764,-999.,0,6,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,11,12,0,0,0,0,0,0,0,12,12,12,12,11,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"18:09:2012,12:00:00,262,-999.,-999.,0.195750,-999.,-999.,0.300159,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.494088,-999.,-999.,-999.,-999.,-999.,0.708977,0.748460,3.247507,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.668988,1.294725,1.671334,1.668988,0.621239,-999.,0,0,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,6,9,0,0,0,0,0,0,0,9,9,9,9,6,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"21:09:2012,12:00:00,265,-999.,-999.,0.058791,-999.,-999.,0.081565,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.125811,-999.,-999.,-999.,-999.,-999.,0.167949,0.175495,4.790704,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.367324,1.042393,1.450613,1.367324,0.259092,-999.,0,0,21,0,0,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,21,17,21,0,0,0,0,0,0,0,21,19,19,21,17,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"22:09:2012,12:00:00,266,-999.,-999.,0.145688,-999.,-999.,0.212558,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.325444,-999.,-999.,-999.,-999.,-999.,0.426492,0.433019,4.814873,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.458844,0.974907,1.438959,1.458844,0.136086,-999.,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"25:09:2012,12:00:00,269,-999.,-999.,0.152520,-999.,-999.,0.201966,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.291007,-999.,-999.,0.332454,-999.,-999.,0.378858,0.401921,3.735780,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.155651,0.956933,1.208451,1.160712,0.596454,-999.,0,0,32,0,0,32,0,0,0,0,0,0,0,0,29,0,0,19,0,0,32,22,32,0,0,0,0,0,0,0,32,29,29,32,32,0,lev20,251,Taipei_CWB,25.014683,121.538370,26.000000"
"01:10:2012,12:00:00,275,0.049231,0.079849,0.095926,-999.,-999.,0.140632,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.208105,-999.,-999.,0.264585,-999.,-999.,0.333208,0.390161,2.584075,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.452745,1.694986,1.443950,1.399191,1.497759,-999.,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,13,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"02:10:2012,12:00:00,276,0.035716,0.064588,0.079547,-999.,-999.,0.124673,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.191819,-999.,-999.,0.255104,-999.,-999.,0.334133,0.395176,2.336078,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.645931,2.051029,1.597357,1.563574,1.758388,-999.,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35,34,35,0,0,0,0,0,0,0,35,35,35,35,35,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"03:10:2012,12:00:00,277,0.024860,0.047842,0.059174,-999.,-999.,0.094112,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.140295,-999.,-999.,0.189807,-999.,-999.,0.247781,0.292313,1.995596,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.635235,2.055241,1.572205,1.546582,1.690872,-999.,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"04:10:2012,12:00:00,278,0.034625,0.057403,0.068674,-999.,-999.,0.103585,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.149527,-999.,-999.,0.195591,-999.,-999.,0.250878,0.293002,2.821165,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.472815,1.855780,1.430068,1.397776,1.571454,-999.,19,19,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"05:10:2012,12:00:00,279,0.052056,0.070042,0.078951,-999.,-999.,0.106702,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.140675,-999.,-999.,0.175991,-999.,-999.,0.221128,0.253329,3.457487,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.133014,1.663246,1.122742,1.056451,1.429847,-999.,16,17,17,0,0,17,0,0,0,0,0,0,0,0,16,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"06:10:2012,12:00:00,280,0.048440,0.076234,0.092259,-999.,-999.,0.135686,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.201099,-999.,-999.,0.251607,-999.,-999.,0.314335,0.361446,3.532441,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.457234,1.628964,1.419350,1.422687,1.425605,-999.,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"07:10:2012,12:00:00,281,0.119770,0.220825,0.274394,-999.,-999.,0.399235,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.596177,-999.,-999.,0.698836,-999.,-999.,0.814176,0.883681,3.853477,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.376509,1.123796,1.312302,1.411439,0.917937,-999.,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"08:10:2012,12:00:00,282,0.102608,0.163764,0.195546,-999.,-999.,0.272331,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.393614,-999.,-999.,0.461624,-999.,-999.,0.538114,0.611042,3.431064,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.265059,1.155820,1.240178,1.272682,0.990952,-999.,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,5,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"09:10:2012,12:00:00,283,0.111659,0.162099,0.187269,-999.,-999.,0.250572,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.350257,-999.,-999.,0.410554,-999.,-999.,0.478602,0.516833,3.406012,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.151620,1.128231,1.148549,1.141999,0.939401,-999.,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,4,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"10:10:2012,12:00:00,284,0.047515,0.071709,0.081966,-999.,-999.,0.115610,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.147874,-999.,-999.,0.191096,-999.,-999.,0.241366,0.284497,2.657964,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.172813,1.768190,1.111557,1.067444,1.548704,-999.,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"13:10:2012,12:00:00,287,0.062709,0.084731,0.093340,-999.,-999.,0.123351,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.144114,-999.,-999.,0.179833,-999.,-999.,0.220955,0.255574,2.935883,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.889498,1.546213,0.817377,0.783515,1.372139,-999.,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"14:10:2012,12:00:00,288,0.085834,0.141000,0.171783,-999.,-999.,0.247384,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.358724,-999.,-999.,0.425979,-999.,-999.,0.501659,0.551444,3.316343,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.306774,1.199465,1.245375,1.318455,0.999952,-999.,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"15:10:2012,12:00:00,289,0.091670,0.182705,0.235462,-999.,-999.,0.367152,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.571317,-999.,-999.,0.693064,-999.,-999.,0.831279,0.919376,3.487994,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.578574,1.351901,1.481694,1.610649,1.104105,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"16:10:2012,12:00:00,290,0.113380,0.157189,0.180003,-999.,-999.,0.239755,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.322809,-999.,-999.,0.383802,-999.,-999.,0.452211,0.503273,3.112200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.094766,1.220073,1.081576,1.062521,1.061343,-999.,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"17:10:2012,12:00:00,291,0.200534,0.286043,0.331025,-999.,-999.,0.444469,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.609613,-999.,-999.,0.717791,-999.,-999.,0.835106,0.925860,2.752061,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.123575,1.151592,1.108675,1.104781,1.008621,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"18:10:2012,12:00:00,292,0.077381,0.124457,0.146818,-999.,-999.,0.204340,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.282727,-999.,-999.,0.346228,-999.,-999.,0.421633,0.493823,2.013799,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.231716,1.440552,1.204517,1.190644,1.383839,-999.,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"19:10:2012,12:00:00,293,0.049586,0.077490,0.089926,-999.,-999.,0.126314,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.164553,-999.,-999.,0.206154,-999.,-999.,0.253046,0.294800,1.989904,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.183013,1.602650,1.113146,1.113316,1.448579,-999.,37,38,38,0,0,38,0,0,0,0,0,0,0,0,37,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"20:10:2012,12:00:00,294,0.021984,0.047030,0.059802,-999.,-999.,0.095314,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.136475,-999.,-999.,0.174851,-999.,-999.,0.221050,0.260280,2.108808,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.530966,1.781604,1.385161,1.495632,1.582149,-999.,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"21:10:2012,12:00:00,295,0.019155,0.032032,0.036685,-999.,-999.,0.055529,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.064673,-999.,-999.,0.088150,-999.,-999.,0.117918,0.145733,1.934608,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.172101,2.278920,0.963039,1.012708,2.012794,-999.,39,39,39,0,0,39,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39,39,39,0,0,0,0,0,0,0,39,39,39,39,39,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"22:10:2012,12:00:00,296,0.061733,0.149641,0.196541,-999.,-999.,0.302474,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.443240,-999.,-999.,0.525544,-999.,-999.,0.608554,0.645828,2.590641,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.528696,1.504134,1.385110,1.531211,1.223621,-999.,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,32,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"23:10:2012,12:00:00,297,0.089475,0.150045,0.180674,-999.,-999.,0.253213,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.360494,-999.,-999.,0.420484,-999.,-999.,0.487778,0.531886,3.661651,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.239377,1.094756,1.184657,1.257297,0.921240,-999.,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"24:10:2012,12:00:00,298,0.060922,0.128651,0.157932,-999.,-999.,0.233858,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.327775,-999.,-999.,0.396469,-999.,-999.,0.482490,0.545678,3.413021,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.323549,1.395192,1.213874,1.323919,1.245340,-999.,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"25:10:2012,12:00:00,299,0.015696,0.038916,0.050592,-999.,-999.,0.084543,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.117152,-999.,-999.,0.149911,-999.,-999.,0.187414,0.222739,2.989747,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.559003,1.779316,1.292913,1.545258,1.604971,-999.,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,41,41,42,0,0,0,0,0,0,0,42,42,42,42,41,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"26:10:2012,12:00:00,300,0.006875,0.022677,0.031317,-999.,-999.,0.057397,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.076238,-999.,-999.,0.101725,-999.,-999.,0.132040,0.163676,4.291510,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.744222,2.257963,1.238674,1.713721,2.040118,-999.,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"02:11:2012,12:00:00,307,0.025885,0.065474,0.084869,-999.,-999.,0.132525,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.200491,-999.,-999.,0.239812,-999.,-999.,0.288879,0.324102,2.939056,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.523763,1.330066,1.385191,1.568944,1.236183,-999.,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,5,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"03:11:2012,12:00:00,308,-0.004075,0.009996,0.015823,-999.,-999.,0.040769,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.051809,-999.,-999.,0.075895,-999.,-999.,0.107134,0.146442,3.186509,-999.,-999.,-999.,-999.,-999.,-999.,-999.,2.131120,2.648381,1.331621,2.154763,2.640901,-999.,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,20,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"04:11:2012,12:00:00,309,0.087214,0.160752,0.200976,-999.,-999.,0.299723,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.440892,-999.,-999.,0.525495,-999.,-999.,0.619400,0.695579,3.431338,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.420482,1.268951,1.323618,1.441780,1.133778,-999.,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"07:11:2012,12:00:00,312,0.083150,0.163337,0.205745,-999.,-999.,0.309182,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.458665,-999.,-999.,0.544181,-999.,-999.,0.639296,0.716839,2.568163,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.427261,1.214798,1.325971,1.459968,1.088125,-999.,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"08:11:2012,12:00:00,313,0.043183,0.103985,0.136601,-999.,-999.,0.225532,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.345253,-999.,-999.,0.420707,-999.,-999.,0.509337,0.586033,3.598284,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.635143,1.403038,1.453235,1.687068,1.290384,-999.,4,5,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"09:11:2012,12:00:00,314,0.080780,0.189092,0.247233,-999.,-999.,0.384373,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.581281,-999.,-999.,0.692400,-999.,-999.,0.810489,0.912702,3.689162,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.524113,1.232637,1.394368,1.568679,1.064872,-999.,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,24,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"10:11:2012,12:00:00,315,0.048139,0.109358,0.142671,-999.,-999.,0.224977,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.333987,-999.,-999.,0.401670,-999.,-999.,0.473442,0.531879,3.791922,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.510752,1.291614,1.349424,1.548665,1.171963,-999.,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,26,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"13:11:2012,12:00:00,318,0.074483,0.177911,0.225667,-999.,-999.,0.339492,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.496664,-999.,-999.,0.590706,-999.,-999.,0.690026,0.777909,2.909892,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.405895,1.195391,1.292390,1.436078,1.080712,-999.,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"14:11:2012,12:00:00,319,0.051273,0.086332,0.101264,-999.,-999.,0.145570,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.196720,-999.,-999.,0.236760,-999.,-999.,0.282878,0.335181,2.778336,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.215719,1.321296,1.111215,1.202525,1.350932,-999.,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"15:11:2012,12:00:00,320,0.061201,0.121301,0.151141,-999.,-999.,0.232096,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.335893,-999.,-999.,0.409080,-999.,-999.,0.494692,0.581187,3.510015,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.435542,1.396103,1.307423,1.448014,1.359898,-999.,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
"16:11:2012,12:00:00,321,0.033110,0.077425,0.099750,-999.,-999.,0.157417,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.233726,-999.,-999.,0.282699,-999.,-999.,0.339735,0.396543,3.253528,-999.,-999.,-999.,-999.,-999.,-999.,-999.,1.512510,1.354512,1.360964,1.547313,1.310274,-999.,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev20,523,Taipei_CWB,25.014683,121.538370,26.000000"
